"ID_tramite","ID_tipo_tramite","tramite_fecha","ID_registro","ID_provincia","ID_origen","automotor_anio_modelo","ID_tipo_automotor","ID_marca","ID_modelo","ID_automotor_uso","ID_tipo_persona","ID_localidad_titular","ID_provincia_titular","ID_genero","titular_anio_nacimiento","ID_titular_pais","titular_porcentaje_titularidad"
"54158","2","2/22/2023","842","23","2","2023","8","122","739","1","1","3042","23","1","1972","2","100"
"54159","2","2/28/2023","832","24","2","2023","8","122","739","1","1","2784","24","2","1991","2","100"
"54160","2","2/10/2023","833","24","2","2023","8","122","739","1","1","2784","24","2","2004","2","100"
"54161","2","2/2/2023","843","23","2","2023","8","122","741","1","1","2567","23","2","1968","2","100"
"54162","2","2/28/2023","833","24","2","2023","8","25","342","1","2","2784","24","0","1960","0","100"
"54163","2","2/28/2023","833","24","2","2023","8","112","892","1","2","2784","24","0","1996","0","100"
"54164","2","2/13/2023","838","23","2","2023","8","122","737","1","1","3042","23","2","1971","2","100"
"54165","1","2/28/2023","837","23","1","2016","18","9","151","1","1","2567","23","2","1987","2","100"
"54166","2","2/16/2023","843","23","2","2023","8","94","1181","1","2","2567","23","0","2017","0","100"
"54167","2","2/23/2023","710","17","2","2023","8","122","742","1","1","2645","17","2","1939","2","100"
"54168","2","2/10/2023","720","18","2","2023","8","122","737","1","2","827","18","0","2017","0","100"
"54169","2","2/15/2023","720","18","2","2023","8","122","739","3","2","827","18","0","2012","0","100"
"54170","2","2/23/2023","710","17","2","2023","8","112","892","1","1","2645","17","2","1963","2","100"
"54171","2","2/24/2023","731","20","2","2023","8","122","739","1","1","2566","20","2","1953","2","100"
"54172","2","2/8/2023","728","19","2","2023","8","25","345","1","1","1661","19","2","1974","2","100"
"54173","2","2/24/2023","700","16","2","2023","8","25","345","1","1","692","16","2","1958","2","50"
"54174","2","2/24/2023","723","19","2","2023","8","122","737","1","1","2763","19","1","1975","2","100"
"54175","2","2/23/2023","728","19","2","2023","8","112","891","1","1","1661","19","2","1954","2","100"
"54176","2","2/23/2023","712","17","2","2023","8","112","890","1","1","1695","17","2","1974","2","100"
"54177","2","2/14/2023","708","17","2","2023","8","122","737","1","1","2645","17","2","1993","2","100"
"54178","2","2/7/2023","736","20","2","2023","8","122","739","1","2","2352","20","0","1963","0","100"
"54179","2","2/3/2023","715","18","2","2023","8","122","737","3","2","724","18","0","2010","0","100"
"54180","2","2/15/2023","703","17","2","2023","8","122","742","1","1","2752","17","2","1994","2","100"
"54181","2","2/3/2023","715","18","2","2023","8","122","737","3","2","724","18","0","2010","0","100"
"54182","2","2/3/2023","715","18","2","2023","8","122","737","3","2","724","18","0","2010","0","100"
"54183","2","2/3/2023","715","18","2","2023","8","122","737","3","2","724","18","0","2010","0","100"
"54184","2","2/16/2023","695","16","2","2023","8","122","737","1","1","1413","16","2","1959","2","100"
"54185","2","2/10/2023","706","17","2","2023","8","122","739","1","1","2956","17","1","1957","2","100"
"54186","2","2/14/2023","709","17","2","2023","8","122","739","1","1","332","17","2","1972","2","100"
"54187","2","2/15/2023","706","17","2","2023","8","122","739","3","2","2651","17","0","1951","0","100"
"54188","2","2/15/2023","713","18","2","2023","8","25","341","1","1","724","18","2","1981","2","100"
"54189","2","2/13/2023","726","19","2","2023","8","122","737","1","1","3293","19","2","1972","2","100"
"54190","2","2/17/2023","716","18","2","2023","8","25","342","1","1","417","18","2","1965","2","100"
"54191","2","2/7/2023","736","20","2","2023","8","122","739","1","2","2352","20","0","1963","0","100"
"54192","2","2/15/2023","715","18","2","2023","8","122","742","1","1","724","18","2","1955","2","100"
"54193","2","2/2/2023","710","17","2","2023","8","122","739","1","2","2645","17","0","2012","0","100"
"54194","2","2/22/2023","727","19","2","2023","8","122","742","1","2","2763","19","0","2018","0","100"
"54195","2","2/15/2023","720","18","2","2023","8","122","739","3","2","827","18","0","2012","0","100"
"54196","2","2/17/2023","701","16","2","2023","8","122","737","1","1","769","16","1","1980","2","100"
"54197","2","2/28/2023","723","19","2","2023","8","122","739","1","1","2763","19","2","1976","2","100"
"54198","2","2/10/2023","710","17","2","2023","8","25","345","1","1","2645","17","2","1944","2","100"
"54199","2","2/22/2023","704","17","2","2023","8","112","890","1","1","70","17","2","1981","2","100"
"54200","2","2/15/2023","732","20","2","2023","8","94","1182","1","1","2467","20","2","1957","2","100"
"54201","2","2/6/2023","703","17","2","2023","8","122","742","1","1","163","17","2","1976","2","100"
"54202","2","2/14/2023","731","20","2","2023","8","94","1181","1","1","2566","20","2","1974","11","100"
"54203","2","2/1/2023","731","20","2","2023","8","25","345","1","1","2566","20","2","1988","2","100"
"54204","2","2/27/2023","710","17","2","2023","8","112","890","1","1","2645","17","1","1978","2","100"
"54205","2","2/17/2023","711","17","2","2023","8","122","737","1","1","308","17","1","1995","2","100"
"54206","2","2/7/2023","700","16","2","2023","8","112","889","1","1","842","16","2","1970","2","100"
"54207","2","2/10/2023","700","16","2","2023","8","112","892","1","1","842","16","1","1953","2","100"
"54208","2","2/23/2023","729","19","2","2023","8","122","737","1","1","1661","19","1","1961","2","100"
"54209","2","2/3/2023","711","17","2","2023","8","122","737","1","1","2645","17","2","1994","2","100"
"54210","2","2/14/2023","711","17","2","2023","8","122","739","1","1","2645","17","2","1994","2","100"
"54211","2","2/17/2023","711","17","2","2023","8","122","737","1","1","3091","17","2","1958","2","100"
"54212","2","2/24/2023","697","16","2","2023","8","94","1187","1","1","2690","16","2","1953","2","100"
"54213","2","2/27/2023","707","17","2","2023","8","25","342","1","2","2645","17","0","1971","0","100"
"54214","2","2/3/2023","715","18","2","2023","8","122","737","3","2","724","18","0","2010","0","100"
"54215","2","2/28/2023","728","19","2","2023","8","25","345","1","1","2763","19","2","1977","2","100"
"54216","2","2/27/2023","707","17","2","2023","8","25","342","1","2","2645","17","0","1971","0","100"
"54217","2","2/17/2023","723","19","2","2023","8","94","1177","1","2","2763","19","0","1971","0","100"
"54218","2","2/3/2023","708","17","2","2023","8","122","737","1","1","2645","17","2","1993","2","100"
"54219","2","2/16/2023","716","18","2","2023","8","25","345","1","1","2391","18","1","1995","2","100"
"54220","2","2/28/2023","715","18","2","2023","8","112","891","1","1","724","18","1","1949","2","100"
"54221","2","2/15/2023","722","19","2","2023","8","122","742","1","1","702","19","2","1972","2","100"
"54222","2","2/3/2023","698","16","2","2023","8","122","737","1","2","1368","16","0","2021","0","100"
"54223","2","2/27/2023","705","17","2","2023","8","94","1173","1","1","2443","17","2","1982","2","100"
"54224","2","2/27/2023","710","17","2","2023","8","112","892","1","1","2645","17","2","1975","2","100"
"54225","2","2/24/2023","729","19","2","2023","8","122","739","1","1","2763","19","1","1991","2","100"
"54226","2","2/15/2023","720","18","2","2023","8","122","739","3","2","827","18","0","2012","0","100"
"54227","2","2/3/2023","697","16","2","2023","8","94","1177","1","1","2653","16","2","1954","2","100"
"54228","2","2/17/2023","723","19","2","2023","8","94","1173","1","1","2763","19","2","1958","2","100"
"54229","2","2/3/2023","697","16","2","2023","8","94","1187","1","2","561","16","0","2019","0","100"
"54230","2","2/17/2023","711","17","2","2023","8","94","1177","1","2","2645","17","0","1975","0","100"
"54231","2","2/28/2023","707","17","2","2023","8","25","345","1","1","252","17","1","1986","2","100"
"54232","2","2/22/2023","705","17","2","2023","8","112","892","1","1","458","17","1","1986","2","100"
"54233","2","2/28/2023","599","10","2","2023","8","94","1177","1","1","2807","10","2","1988","2","100"
"54234","2","2/24/2023","641","13","2","2023","8","112","891","1","1","2743","13","2","1975","2","100"
"54235","2","2/7/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54236","2","2/27/2023","624","13","2","2023","8","112","890","1","1","633","13","1","1995","2","100"
"54237","2","2/24/2023","611","11","2","2023","8","122","737","1","1","2843","11","2","1984","2","100"
"54238","2","2/15/2023","635","13","2","2023","8","122","737","1","2","848","13","0","2006","0","100"
"54239","2","2/28/2023","610","11","2","2023","8","122","737","1","1","1403","11","2","1950","2","100"
"54240","2","2/27/2023","598","10","2","2023","8","122","738","1","1","2262","10","2","1946","2","100"
"54241","2","2/3/2023","638","13","2","2023","8","112","891","1","2","1505","13","0","1969","0","100"
"54242","2","2/15/2023","609","11","2","2023","8","112","889","1","1","2843","11","2","2000","2","100"
"54243","2","2/6/2023","597","10","2","2023","8","122","739","3","2","2807","10","0","2013","0","100"
"54244","2","2/13/2023","628","13","2","2023","8","122","739","1","1","1448","13","1","1984","2","100"
"54245","2","2/22/2023","599","10","2","2023","8","94","1172","1","1","2266","10","1","1965","2","100"
"54246","2","2/7/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54247","2","2/28/2023","598","10","2","2023","8","94","1173","1","2","666","10","0","2009","0","100"
"54248","2","2/24/2023","603","11","2","2023","8","25","345","1","1","1403","11","2","1986","2","100"
"54249","2","2/10/2023","610","11","2","2023","8","122","739","1","1","1403","11","2","1974","2","100"
"54250","2","2/24/2023","592","9","2","2023","8","112","890","1","1","1309","9","2","1983","2","100"
"54251","2","2/24/2023","609","11","2","2023","8","94","1177","3","2","2817","11","0","2009","0","100"
"54252","2","2/27/2023","604","11","2","2023","8","112","889","1","2","2843","11","0","2009","0","100"
"54253","2","2/13/2023","616","12","2","2023","8","122","739","3","2","1771","12","0","1955","0","100"
"54254","2","2/27/2023","604","11","2","2023","8","122","737","1","2","2843","11","0","2021","0","100"
"54255","2","2/7/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54256","2","2/6/2023","624","13","2","2023","8","25","342","1","1","1359","13","2","1964","2","50"
"54257","2","2/28/2023","610","11","2","2023","8","122","736","1","1","1403","11","2","1995","2","100"
"54258","2","2/22/2023","611","11","2","2023","8","122","737","1","1","2843","11","2","1962","2","100"
"54259","2","2/14/2023","630","13","2","2023","8","122","739","1","1","2340","13","2","1976","2","100"
"54260","2","2/24/2023","636","13","2","2023","8","94","1177","1","1","1000","13","2","1988","2","50"
"54261","2","2/13/2023","593","9","2","2023","8","112","890","1","1","1309","9","2","1951","2","100"
"54262","2","2/9/2023","620","13","2","2023","8","25","345","1","1","40","13","2","1975","2","100"
"54263","2","2/7/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54264","2","2/24/2023","630","13","2","2023","8","122","741","1","1","757","13","2","1969","2","100"
"54265","2","2/10/2023","605","11","2","2023","8","122","737","1","1","3117","11","1","1993","2","100"
"54266","2","2/9/2023","601","10","2","2023","8","94","1173","1","1","2931","10","2","1982","2","100"
"54267","2","2/7/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54268","2","2/7/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54269","2","2/7/2023","603","11","2","2023","8","122","739","1","1","1403","11","2","1973","2","100"
"54270","2","2/28/2023","642","13","2","2023","8","122","742","1","1","2579","13","2","1963","2","100"
"54271","2","2/13/2023","616","12","2","2023","8","122","739","3","2","1771","12","0","1955","0","100"
"54272","2","2/9/2023","598","10","2","2023","8","122","739","1","1","1878","10","2","1954","2","50"
"54273","2","2/28/2023","597","10","2","2023","8","122","737","1","1","2807","10","2","1952","2","100"
"54274","2","2/24/2023","609","11","2","2023","8","94","1177","3","2","2817","11","0","2009","0","100"
"54275","2","2/28/2023","593","9","2","2023","8","122","737","1","1","1309","9","1","2003","2","100"
"54276","2","2/27/2023","632","13","2","2023","8","122","738","1","1","1217","13","2","1992","2","100"
"54277","1","2/13/2023","604","11","1","2022","18","152","654","1","2","2843","11","0","1992","0","100"
"54278","2","2/24/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54279","2","2/27/2023","634","13","2","2023","8","25","342","1","1","848","13","2","1954","2","100"
"54280","2","2/24/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54281","2","2/13/2023","632","13","2","2023","8","122","739","1","1","1185","13","2","1989","2","100"
"54282","2","2/2/2023","596","10","2","2023","8","94","1181","1","1","2807","10","1","1970","2","100"
"54283","2","2/28/2023","632","13","2","2023","8","122","739","1","1","1105","13","2","1985","2","100"
"54284","2","2/6/2023","611","11","2","2023","8","94","1177","3","2","2843","11","0","1969","0","100"
"54285","2","2/28/2023","637","13","2","2023","8","122","742","1","1","724","13","2","1973","2","100"
"54286","2","2/24/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54287","2","2/28/2023","600","10","2","2023","8","94","1183","1","1","2171","10","2","1965","2","100"
"54288","2","2/24/2023","614","12","2","2023","8","122","742","1","1","2374","12","2","1954","2","100"
"54289","2","2/24/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54290","2","2/1/2023","596","10","2","2023","8","25","342","1","2","2807","10","0","2018","0","100"
"54291","2","2/15/2023","632","13","2","2023","8","94","1182","1","2","1105","13","0","2000","0","100"
"54292","2","2/27/2023","595","10","2","2023","8","94","1173","1","1","1317","10","2","1993","2","100"
"54293","2","2/6/2023","611","11","2","2023","8","94","1177","3","2","2843","11","0","1969","0","100"
"54294","2","2/15/2023","626","13","2","2023","8","122","737","1","1","3011","13","2","1957","2","100"
"54295","2","2/22/2023","591","9","2","2023","8","112","890","1","1","1309","9","2","1988","2","100"
"54296","2","2/23/2023","626","13","2","2023","8","94","1187","1","1","2772","13","1","1990","2","100"
"54297","2","2/13/2023","594","10","2","2023","8","122","737","1","1","1762","10","2","1983","2","100"
"54298","2","2/3/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
"54299","2","2/2/2023","641","13","2","2023","8","94","1183","1","1","2334","13","2","1977","2","100"
"54300","2","2/27/2023","609","11","2","2023","8","122","741","1","1","2843","11","1","1993","2","100"
"54301","2","2/3/2023","641","13","2","2023","8","112","892","1","2","848","13","0","2006","0","100"
"54302","2","2/24/2023","609","11","2","2023","8","94","1177","3","2","2843","11","0","2009","0","100"
